order_id,date,hour,customer_id,customer_type,restaurant_id,order_channel,items_count,basket_value,promo_code,discount_amount,delivery_fee,delivery_time_min,order_status,payment_method,device_platform,rating
ORD023594,2025-03-16,19,CU7874,Repeat,RST238,Pickup,1,25.95,,0.21,0.0,0,Delivered,Cash,Android,5.0
ORD034666,2025-04-19,13,CU10229,Repeat,RST165,Dine-in,3,116.85,RAMADAN15,11.14,0.0,0,Delivered,Card,iOS,4.7
ORD021906,2025-03-11,19,CU8400,Repeat,RST154,Delivery,5,205.55,,3.47,7.0,29,Delivered,Cash,Web,4.3
ORD038222,2025-04-30,13,CU9662,Repeat,RST108,Delivery,2,92.88,SUFRA10,40.28,5.0,62,Delivered,Cash,Android,4.3
ORD001243,2025-01-05,22,CU9876,Repeat,RST135,Pickup,2,50.04,,16.42,0.0,0,Delivered,Wallet,Android,4.0
ORD028033,2025-03-28,19,CU5365,Repeat,RST331,Delivery,1,51.46,,0.74,12.0,28,Delivered,Wallet,Web,4.1
ORD044914,2025-05-22,20,CU8679,Repeat,RST265,Pickup,1,62.78,,2.18,0.0,0,Refunded,Cash,Web,
ORD023539,2025-03-15,21,CU8659,Repeat,RST119,Dine-in,4,106.92,RAMADAN15,44.42,0.0,0,Delivered,Cash,Web,4.5
ORD046320,2025-05-27,11,CU6823,Repeat,RST339,Delivery,2,82.05,FEAST20,1.9,9.0,37,Delivered,Cash,iOS,4.1
ORD000736,2025-01-03,13,CU10889,Repeat,RST205,Pickup,2,50.2,WELCOME25,0.1,0.0,0,Delivered,Card,Web,4.7
ORD043905,2025-05-19,20,CU10995,New,RST260,Delivery,2,96.8,WELCOME25,1.76,12.0,35,Refunded,Card,Android,
ORD001026,2025-01-04,18,CU5743,Repeat,RST132,Delivery,4,150.1,WELCOME25,63.04,12.0,41,Delivered,Card,Web,4.7
ORD026272,2025-03-23,13,CU10358,Repeat,RST246,Delivery,3,89.87,,0.8,5.0,24,Delivered,Cash,iOS,4.2
ORD003996,2025-01-14,13,CU6998,Repeat,RST108,Dine-in,2,80.52,SUFRA10,24.35,0.0,0,Delivered,Card,Web,4.5
ORD020602,2025-03-07,19,CU5830,Repeat,RST223,Delivery,3,70.28,RAMADAN15,2.12,0.0,47,Delivered,Card,iOS,4.1
ORD026708,2025-03-24,21,CU7355,Repeat,RST195,Delivery,3,90.1,RAMADAN15,1.45,7.0,42,Delivered,Apple Pay,Web,3.5
ORD017803,2025-02-28,19,CU6037,Repeat,RST315,Delivery,4,135.58,,2.92,5.0,23,Delivered,Card,iOS,4.5
ORD003223,2025-01-12,21,CU8859,Repeat,RST279,Dine-in,2,84.65,FEAST20,3.75,0.0,0,Delivered,Cash,Web,5.0
ORD022632,2025-03-13,20,CU10154,Repeat,RST182,Delivery,2,37.27,RAMADAN15,0.34,12.0,41,Delivered,Cash,Web,4.2
ORD047291,2025-05-30,11,CU7647,Repeat,RST188,Delivery,2,58.73,SUFRA10,3.9,9.0,29,Delivered,Apple Pay,Android,3.9
ORD036115,2025-04-23,19,CU6339,Repeat,RST137,Delivery,2,93.43,,34.25,0.0,51,Delivered,Wallet,Android,4.3
ORD024592,2025-03-18,18,CU8950,Repeat,RST161,Delivery,1,26.67,RAMADAN15,0.11,9.0,31,Delivered,Cash,Android,4.5
ORD015238,2025-02-20,13,CU10169,Repeat,RST164,Delivery,2,83.8,,1.3,7.0,40,Delivered,Cash,iOS,4.5
ORD019124,2025-03-04,13,CU7857,Repeat,RST305,Pickup,1,28.84,RAMADAN15,0.86,0.0,0,Delivered,Wallet,iOS,4.4
ORD031919,2025-04-10,21,CU7210,New,RST130,Dine-in,5,200.84,SUFRA10,77.61,0.0,0,Delivered,Cash,Web,4.3
ORD000204,2025-01-01,13,CU6757,Repeat,RST194,Delivery,2,60.36,,1.84,9.0,34,Delivered,Cash,Web,4.0
ORD016622,2025-02-24,12,CU7271,Repeat,RST310,Delivery,1,30.19,,0.0,9.0,35,Delivered,Cash,Android,4.3
ORD019973,2025-03-06,13,CU6647,Repeat,RST278,Delivery,2,116.49,,4.01,7.0,25,Delivered,Card,Android,3.8
ORD014931,2025-02-19,16,CU5821,New,RST113,Delivery,2,90.44,FEAST20,27.43,12.0,49,Delivered,Cash,Web,3.9
ORD016006,2025-02-22,11,CU7322,Repeat,RST332,Delivery,2,83.68,,2.2,12.0,28,Delivered,Cash,Web,4.5
ORD042329,2025-05-13,20,CU10185,Repeat,RST338,Delivery,4,88.03,FEAST20,3.68,9.0,32,Delivered,Apple Pay,Web,4.4
ORD023606,2025-03-16,19,CU9248,Repeat,RST331,Delivery,1,46.13,,1.32,12.0,31,Delivered,Apple Pay,iOS,4.2
ORD010108,2025-02-03,20,CU5428,Repeat,RST156,Delivery,2,65.62,FEAST20,0.3,9.0,45,Delivered,Cash,Android,4.6
ORD038059,2025-04-29,13,CU9296,New,RST125,Delivery,1,24.34,,10.14,7.0,59,Delivered,Wallet,iOS,3.5
ORD041812,2025-05-12,18,CU10459,New,RST279,Delivery,2,96.94,FEAST20,2.15,0.0,27,Delivered,Wallet,Android,4.1
ORD021070,2025-03-09,19,CU8312,Repeat,RST101,Delivery,2,107.36,,33.68,0.0,46,Delivered,Card,iOS,3.9
ORD004827,2025-01-17,16,CU5827,Repeat,RST115,Dine-in,4,101.7,FEAST20,38.66,0.0,0,Delivered,Apple Pay,Android,4.3
ORD039681,2025-05-05,11,CU9521,New,RST303,Delivery,3,130.62,,4.57,7.0,22,Delivered,Card,Web,5.0
ORD034828,2025-04-19,19,CU10556,Repeat,RST232,Pickup,4,131.73,RAMADAN15,2.69,0.0,0,Delivered,Card,Android,4.9
ORD020725,2025-03-08,21,CU6532,Repeat,RST132,Delivery,5,119.1,RAMADAN15,41.44,7.0,45,Delivered,Apple Pay,Web,4.3
ORD000949,2025-01-04,14,CU8076,New,RST207,Pickup,2,74.61,FEAST20,4.33,0.0,0,Delivered,Cash,Android,4.3
ORD023584,2025-03-16,21,CU10015,New,RST129,Dine-in,1,32.34,WELCOME25,11.12,0.0,0,Delivered,Cash,iOS,4.5
ORD038465,2025-05-01,19,CU8134,Repeat,RST143,Delivery,2,108.68,RAMADAN15,35.61,9.0,56,Delivered,Cash,iOS,3.4
ORD029150,2025-03-31,20,CU6806,Repeat,RST145,Delivery,2,40.35,,12.28,0.0,43,Delivered,Cash,Android,3.8
ORD022308,2025-03-12,18,CU6962,New,RST186,Delivery,2,98.18,SUFRA10,8.09,12.0,15,Delivered,Wallet,Android,4.7
ORD037851,2025-04-29,14,CU7201,Repeat,RST301,Dine-in,3,130.6,,2.09,0.0,0,Refunded,Cash,Android,
ORD007130,2025-01-24,13,CU7242,Repeat,RST317,Pickup,3,100.1,,2.38,0.0,0,Delivered,Card,Android,4.9
ORD016460,2025-02-24,13,CU9766,New,RST181,Delivery,3,158.08,WELCOME25,9.34,12.0,30,Delivered,Card,Android,3.9
ORD022016,2025-03-11,18,CU9429,Repeat,RST179,Delivery,3,101.0,SUFRA10,4.97,9.0,48,Delivered,Cash,iOS,3.2
ORD000855,2025-01-03,13,CU8298,Repeat,RST273,Delivery,2,109.35,SUFRA10,4.57,9.0,38,Delivered,Wallet,Android,3.6
ORD018774,2025-03-03,20,CU6109,Repeat,RST240,Dine-in,1,36.0,RAMADAN15,2.65,0.0,0,Delivered,Cash,Android,4.2
ORD029348,2025-04-01,20,CU8354,New,RST212,Pickup,2,64.15,,0.94,0.0,0,Delivered,Apple Pay,Android,4.5
ORD022218,2025-03-12,21,CU9375,Repeat,RST223,Delivery,3,122.21,,1.8,0.0,30,Delivered,Apple Pay,Android,4.6
ORD041856,2025-05-12,20,CU7557,Repeat,RST225,Delivery,3,189.59,,1.9,9.0,27,Delivered,Card,Android,4.8
ORD034213,2025-04-17,14,CU10691,Repeat,RST220,Delivery,3,110.04,FEAST20,5.86,0.0,25,Delivered,Cash,Android,3.7
ORD009442,2025-02-01,20,CU6972,Repeat,RST162,Delivery,5,156.71,,1.16,5.0,38,Delivered,Card,Web,3.5
ORD009289,2025-02-01,21,CU9964,Repeat,RST246,Delivery,3,107.05,,4.17,5.0,31,Delivered,Apple Pay,Web,3.4
ORD037885,2025-04-29,19,CU5475,New,RST137,Delivery,3,89.82,RAMADAN15,40.07,0.0,68,Delivered,Apple Pay,iOS,3.4
ORD046492,2025-05-27,19,CU7407,Repeat,RST139,Delivery,1,37.48,RAMADAN15,11.72,5.0,54,Delivered,Card,iOS,3.5
ORD042211,2025-05-13,19,CU7293,Repeat,RST326,Pickup,2,66.56,,2.33,0.0,0,Delivered,Cash,iOS,4.2
ORD002458,2025-01-09,19,CU6754,New,RST319,Delivery,2,59.59,,1.43,5.0,20,Delivered,Cash,Web,4.0
ORD031443,2025-04-08,21,CU9616,Repeat,RST254,Delivery,1,22.68,FEAST20,1.74,0.0,27,Refunded,Card,Web,
ORD010818,2025-02-06,20,CU8397,Repeat,RST114,Delivery,3,91.86,,33.54,7.0,61,Delivered,Cash,iOS,4.3
ORD031725,2025-04-09,19,CU5450,Repeat,RST108,Delivery,1,38.93,,15.35,12.0,52,Delivered,Wallet,Android,3.3
ORD008634,2025-01-29,22,CU10255,Repeat,RST125,Delivery,4,138.02,,61.95,12.0,49,Delivered,Cash,Web,3.7
ORD034166,2025-04-17,13,CU6283,Repeat,RST326,Pickup,1,45.39,,1.39,0.0,0,Delivered,Wallet,iOS,4.1
ORD010219,2025-02-04,12,CU8102,Repeat,RST169,Delivery,2,53.48,,1.94,12.0,45,Cancelled,Wallet,Android,
ORD041925,2025-05-12,22,CU9374,New,RST132,Delivery,2,76.94,,24.37,0.0,43,Delivered,Cash,iOS,4.5
ORD005871,2025-01-20,14,CU8012,Repeat,RST224,Pickup,4,126.54,FEAST20,7.05,0.0,0,Delivered,Card,Android,4.8
ORD003356,2025-01-12,13,CU9621,Repeat,RST281,Delivery,3,194.27,,5.12,0.0,31,Delivered,Wallet,iOS,4.5
ORD044769,2025-05-22,22,CU6036,New,RST165,Delivery,1,31.7,RAMADAN15,2.91,12.0,35,Cancelled,Card,Web,
ORD025612,2025-03-21,21,CU9317,Repeat,RST139,Delivery,2,44.02,,15.33,7.0,48,Delivered,Wallet,Android,3.8
ORD012878,2025-02-12,16,CU8469,Repeat,RST238,Dine-in,2,44.3,,0.53,0.0,0,Delivered,Wallet,iOS,4.5
ORD035042,2025-04-20,13,CU8464,Repeat,RST107,Pickup,4,135.65,WELCOME25,58.84,0.0,0,Delivered,Apple Pay,Android,5.0
ORD033466,2025-04-15,13,CU10419,New,RST334,Delivery,1,38.22,,0.53,9.0,46,Delivered,Card,iOS,4.4
ORD047471,2025-05-31,14,CU9486,Repeat,RST285,Delivery,2,84.4,,1.34,7.0,23,Delivered,Cash,iOS,4.1
ORD015830,2025-02-22,22,CU7141,New,RST135,Pickup,2,61.67,,26.56,0.0,0,Delivered,Apple Pay,Web,4.6
ORD029179,2025-03-31,19,CU7571,Repeat,RST271,Delivery,2,85.41,FEAST20,0.02,9.0,43,Delivered,Wallet,Web,3.9
ORD020227,2025-03-06,13,CU10512,Repeat,RST219,Delivery,3,71.64,FEAST20,5.21,7.0,20,Delivered,Cash,iOS,4.8
ORD032815,2025-04-12,14,CU9801,New,RST254,Delivery,4,124.58,RAMADAN15,0.84,7.0,41,Delivered,Apple Pay,Android,4.4
ORD013100,2025-02-13,22,CU7236,Repeat,RST150,Delivery,1,21.12,SUFRA10,1.29,7.0,33,Delivered,Cash,Web,4.6
ORD038659,2025-05-01,13,CU6428,Repeat,RST297,Delivery,3,67.12,,2.51,9.0,23,Delivered,Cash,Web,4.7
ORD034111,2025-04-17,20,CU8334,Repeat,RST319,Delivery,2,86.88,,2.28,5.0,36,Delivered,Card,Android,3.9
ORD009752,2025-02-02,20,CU10204,New,RST106,Delivery,1,32.52,,10.96,9.0,45,Delivered,Wallet,iOS,3.7
ORD041710,2025-05-11,19,CU10953,Repeat,RST117,Delivery,4,204.49,,89.69,7.0,51,Delivered,Cash,Web,4.4
ORD038578,2025-05-01,14,CU7467,Repeat,RST318,Pickup,3,108.09,RAMADAN15,8.18,0.0,0,Delivered,Cash,Web,4.6
ORD026462,2025-03-23,21,CU10247,Repeat,RST240,Dine-in,2,83.76,,3.15,0.0,0,Refunded,Cash,iOS,
ORD031281,2025-04-07,22,CU7075,Repeat,RST141,Delivery,2,75.56,,30.1,0.0,61,Delivered,Cash,Android,3.1
ORD034757,2025-04-19,13,CU9460,Repeat,RST295,Delivery,3,72.65,,2.9,9.0,22,Delivered,Cash,iOS,4.1
ORD016315,2025-02-23,19,CU10463,New,RST134,Dine-in,2,55.26,RAMADAN15,20.98,0.0,0,Delivered,Card,iOS,4.6
ORD022066,2025-03-11,20,CU9192,New,RST242,Delivery,2,48.83,,1.75,12.0,16,Delivered,Card,Web,4.5
ORD001409,2025-01-05,22,CU7585,Repeat,RST157,Dine-in,2,60.39,WELCOME25,0.33,0.0,0,Delivered,Apple Pay,iOS,4.6
ORD004189,2025-01-15,20,CU7348,Repeat,RST338,Delivery,1,41.88,WELCOME25,0.57,7.0,40,Delivered,Apple Pay,iOS,4.2
ORD023132,2025-03-14,21,CU10898,Repeat,RST141,Delivery,2,81.89,,26.13,5.0,47,Delivered,Wallet,Android,4.2
ORD022658,2025-03-13,13,CU8271,New,RST216,Delivery,2,88.3,RAMADAN15,3.52,7.0,30,Delivered,Apple Pay,iOS,4.2
ORD009359,2025-02-01,14,CU7117,Repeat,RST111,Dine-in,2,58.28,WELCOME25,20.88,0.0,0,Delivered,Cash,Android,4.7
ORD019038,2025-03-03,21,CU9983,New,RST247,Delivery,2,103.45,RAMADAN15,3.39,12.0,22,Cancelled,Card,Android,
ORD026251,2025-03-23,18,CU6289,New,RST188,Dine-in,5,91.05,,0.92,0.0,0,Cancelled,Card,iOS,
ORD007343,2025-01-25,13,CU7308,Repeat,RST192,Delivery,3,65.15,SUFRA10,5.15,7.0,42,Delivered,Cash,Web,4.2
ORD021734,2025-03-10,18,CU10463,New,RST237,Dine-in,3,115.49,,3.52,0.0,0,Delivered,Apple Pay,Android,4.5
ORD011106,2025-02-07,20,CU6444,Repeat,RST164,Delivery,2,65.08,,0.52,7.0,27,Cancelled,Wallet,iOS,
ORD002333,2025-01-09,11,CU5044,New,RST334,Delivery,1,32.95,WELCOME25,0.79,5.0,45,Delivered,Apple Pay,Web,4.4
ORD017985,2025-03-01,18,CU5585,Repeat,RST136,Dine-in,1,29.54,SUFRA10,9.28,0.0,0,Delivered,Cash,Android,3.9
ORD042005,2025-05-12,19,CU7496,New,RST120,Delivery,4,124.43,,49.48,9.0,52,Delivered,Wallet,Android,4.5
ORD035224,2025-04-20,21,CU9022,Repeat,RST176,Delivery,2,55.33,WELCOME25,0.74,5.0,44,Delivered,Cash,Web,3.9
ORD026208,2025-03-23,20,CU9759,Repeat,RST199,Delivery,3,81.56,RAMADAN15,7.7,9.0,34,Delivered,Apple Pay,Android,3.9
ORD027825,2025-03-27,19,CU10887,New,RST108,Delivery,2,66.27,RAMADAN15,20.17,7.0,54,Delivered,Cash,Web,3.7
ORD038155,2025-04-30,20,CU8034,New,RST140,Delivery,2,71.64,,23.06,7.0,45,Delivered,Card,Android,3.4
ORD047559,2025-05-31,19,CU8740,Repeat,RST165,Delivery,3,103.62,FEAST20,4.14,9.0,33,Delivered,Wallet,Android,3.8
ORD005962,2025-01-21,14,CU9240,Repeat,RST231,Dine-in,1,34.08,RAMADAN15,1.76,0.0,0,Delivered,Apple Pay,iOS,4.1
ORD037294,2025-04-27,19,CU7572,Repeat,RST169,Dine-in,2,57.88,,2.07,0.0,0,Delivered,Card,Web,4.8
ORD000397,2025-01-02,18,CU7347,Repeat,RST188,Pickup,2,42.17,,0.34,0.0,0,Delivered,Wallet,iOS,4.2
ORD012034,2025-02-10,20,CU6951,Repeat,RST157,Delivery,4,169.43,,5.87,0.0,42,Delivered,Cash,Android,4.1
ORD017273,2025-02-26,20,CU10351,Repeat,RST234,Dine-in,1,27.17,SUFRA10,2.1,0.0,0,Delivered,Apple Pay,Web,4.4
ORD010638,2025-02-05,20,CU7539,Repeat,RST173,Pickup,1,27.51,,0.14,0.0,0,Delivered,Wallet,Web,5.0
ORD002151,2025-01-08,16,CU9323,Repeat,RST134,Delivery,1,37.84,,16.42,9.0,69,Delivered,Card,iOS,3.2
ORD018942,2025-03-03,19,CU5487,Repeat,RST104,Dine-in,2,144.58,,56.39,0.0,0,Delivered,Cash,iOS,4.2
ORD015466,2025-02-21,19,CU7489,Repeat,RST172,Delivery,1,21.46,,0.59,9.0,34,Delivered,Apple Pay,Android,4.3
ORD031546,2025-04-08,14,CU10741,New,RST137,Pickup,2,88.67,FEAST20,34.98,0.0,0,Delivered,Card,Web,4.9
ORD019439,2025-03-04,21,CU5377,New,RST234,Pickup,4,178.0,RAMADAN15,6.67,0.0,0,Delivered,Card,Android,4.2
ORD029121,2025-03-31,18,CU6851,Repeat,RST122,Delivery,1,38.9,,14.89,0.0,65,Delivered,Wallet,iOS,3.2
ORD020647,2025-03-07,18,CU8154,New,RST186,Delivery,4,195.06,,6.22,7.0,34,Delivered,Cash,Web,5.0
ORD022894,2025-03-13,20,CU10183,New,RST108,Dine-in,2,80.17,,35.42,0.0,0,Delivered,Apple Pay,Android,4.4
ORD007905,2025-01-26,16,CU9048,New,RST308,Delivery,2,81.42,,1.46,5.0,31,Delivered,Cash,iOS,4.0
ORD046089,2025-05-26,11,CU10870,New,RST145,Dine-in,1,31.03,SUFRA10,12.98,0.0,0,Delivered,Cash,Android,4.9
ORD038489,2025-05-01,13,CU6430,New,RST126,Delivery,2,69.06,,25.4,7.0,62,Delivered,Wallet,Android,3.5
ORD005701,2025-01-20,13,CU7339,Repeat,RST338,Delivery,2,59.42,WELCOME25,3.0,12.0,34,Delivered,Cash,iOS,4.2
ORD009936,2025-02-03,18,CU6302,Repeat,RST100,Delivery,2,44.84,,16.41,12.0,52,Delivered,Card,iOS,4.3
ORD006183,2025-01-21,16,CU5498,New,RST260,Delivery,1,39.73,,0.88,9.0,33,Delivered,Cash,iOS,4.3
ORD024101,2025-03-17,13,CU7627,Repeat,RST258,Delivery,3,89.62,,1.7,5.0,31,Cancelled,Wallet,Web,
ORD023088,2025-03-14,20,CU6750,Repeat,RST139,Delivery,3,71.61,RAMADAN15,29.6,5.0,49,Delivered,Card,Web,3.5
ORD005255,2025-01-18,19,CU5141,Repeat,RST108,Delivery,5,264.21,FEAST20,99.97,9.0,56,Delivered,Card,Android,3.5
ORD012225,2025-02-10,20,CU5630,Repeat,RST313,Pickup,4,196.41,WELCOME25,14.98,0.0,0,Delivered,Card,iOS,4.3
ORD031867,2025-04-10,18,CU5945,Repeat,RST184,Delivery,5,289.5,,7.92,12.0,32,Cancelled,Card,iOS,
ORD025114,2025-03-20,20,CU7781,Repeat,RST284,Dine-in,2,96.26,FEAST20,4.92,0.0,0,Delivered,Wallet,iOS,4.4
ORD028369,2025-03-29,18,CU10306,Repeat,RST135,Pickup,1,36.81,WELCOME25,12.06,0.0,0,Delivered,Wallet,Android,4.5
ORD038693,2025-05-01,13,CU6569,Repeat,RST272,Delivery,4,132.4,RAMADAN15,3.83,12.0,28,Delivered,Cash,Android,4.0
ORD045435,2025-05-24,16,CU6951,Repeat,RST302,Dine-in,1,37.27,FEAST20,0.7,0.0,0,Delivered,Apple Pay,Web,4.5
ORD013039,2025-02-13,13,CU10106,Repeat,RST286,Delivery,2,86.24,,0.68,0.0,42,Cancelled,Cash,Android,
ORD038015,2025-04-29,19,CU10964,Repeat,RST115,Delivery,2,49.63,,19.76,7.0,74,Delivered,Wallet,Android,3.2
ORD005427,2025-01-19,21,CU8338,Repeat,RST119,Delivery,1,32.76,,10.51,7.0,57,Refunded,Cash,iOS,
ORD006552,2025-01-22,16,CU10857,Repeat,RST290,Delivery,3,119.63,RAMADAN15,5.28,0.0,37,Delivered,Wallet,iOS,4.5
ORD017998,2025-03-01,13,CU6712,Repeat,RST145,Pickup,1,31.61,SUFRA10,11.58,0.0,0,Cancelled,Cash,Web,
ORD038120,2025-04-30,22,CU6284,Repeat,RST102,Pickup,1,52.04,SUFRA10,15.76,0.0,0,Delivered,Card,iOS,4.0
ORD044063,2025-05-19,20,CU8291,Repeat,RST326,Delivery,3,86.39,,1.4,7.0,38,Delivered,Apple Pay,Android,4.6
ORD034736,2025-04-19,11,CU7376,New,RST229,Delivery,3,91.51,SUFRA10,7.14,12.0,46,Delivered,Apple Pay,Web,3.8
ORD023899,2025-03-16,19,CU9198,New,RST238,Pickup,3,77.36,,1.31,0.0,0,Delivered,Cash,iOS,4.4
ORD040066,2025-05-06,19,CU5005,Repeat,RST160,Dine-in,1,37.56,,1.05,0.0,0,Delivered,Apple Pay,iOS,4.6
ORD009220,2025-01-31,20,CU5837,Repeat,RST101,Delivery,1,45.19,,15.58,12.0,52,Cancelled,Card,Web,
ORD030001,2025-04-03,11,CU7846,Repeat,RST326,Delivery,1,32.94,,1.23,5.0,36,Delivered,Apple Pay,iOS,4.1
ORD003979,2025-01-14,12,CU6358,Repeat,RST337,Delivery,2,80.63,RAMADAN15,2.12,7.0,36,Delivered,Card,Web,4.1
ORD035632,2025-04-21,13,CU5207,Repeat,RST103,Dine-in,4,135.98,RAMADAN15,51.54,0.0,0,Delivered,Cash,Web,4.9
ORD002150,2025-01-08,21,CU5192,Repeat,RST317,Delivery,1,29.81,WELCOME25,0.38,0.0,28,Delivered,Cash,iOS,3.9
ORD012013,2025-02-10,18,CU8959,Repeat,RST108,Delivery,3,144.93,SUFRA10,49.51,12.0,58,Delivered,Card,Web,3.5
ORD045146,2025-05-23,12,CU6104,Repeat,RST101,Delivery,2,152.09,,47.15,5.0,39,Delivered,Apple Pay,iOS,4.7
ORD010121,2025-02-03,16,CU9017,New,RST295,Delivery,3,102.72,WELCOME25,9.48,0.0,24,Delivered,Card,Android,4.2
ORD014820,2025-02-18,13,CU6258,New,RST191,Delivery,1,55.55,,0.2,5.0,22,Delivered,Wallet,Web,4.6
ORD014430,2025-02-17,11,CU7632,New,RST146,Delivery,1,47.93,SUFRA10,18.41,5.0,55,Delivered,Card,Web,3.5
ORD018983,2025-03-03,19,CU8698,Repeat,RST318,Delivery,1,31.46,FEAST20,2.8,5.0,32,Delivered,Cash,iOS,4.4
ORD026362,2025-03-23,21,CU8456,New,RST238,Dine-in,2,47.01,RAMADAN15,3.06,0.0,0,Delivered,Apple Pay,Android,5.0
ORD012537,2025-02-11,14,CU8763,New,RST134,Dine-in,4,130.35,,43.53,0.0,0,Delivered,Card,Web,4.3
ORD034362,2025-04-17,20,CU7074,Repeat,RST167,Delivery,1,57.56,WELCOME25,1.41,12.0,37,Delivered,Cash,iOS,4.4
ORD011182,2025-02-07,12,CU5553,New,RST276,Pickup,2,66.94,WELCOME25,5.28,0.0,0,Delivered,Cash,Android,4.1
ORD001582,2025-01-06,19,CU6519,New,RST255,Delivery,2,39.49,WELCOME25,3.13,9.0,20,Delivered,Apple Pay,Web,4.1
ORD040258,2025-05-06,21,CU10590,New,RST292,Pickup,1,65.23,WELCOME25,5.07,0.0,0,Delivered,Wallet,Web,4.4
ORD015643,2025-02-21,20,CU9068,New,RST126,Delivery,5,152.6,,54.75,0.0,54,Delivered,Wallet,Android,3.8
ORD038492,2025-05-01,13,CU8032,New,RST143,Delivery,2,88.55,,38.34,7.0,52,Delivered,Apple Pay,iOS,3.4
ORD042434,2025-05-14,16,CU6878,Repeat,RST333,Pickup,2,83.93,,0.69,0.0,0,Delivered,Cash,iOS,4.0
ORD029767,2025-04-02,20,CU8651,Repeat,RST150,Delivery,3,72.05,SUFRA10,0.56,0.0,38,Cancelled,Card,Android,
ORD046933,2025-05-29,13,CU5773,Repeat,RST196,Delivery,4,288.88,FEAST20,0.93,7.0,29,Delivered,Cash,iOS,4.2
ORD000573,2025-01-02,20,CU6061,New,RST166,Pickup,4,225.02,RAMADAN15,12.94,0.0,0,Delivered,Apple Pay,Android,4.5
ORD030912,2025-04-06,20,CU10889,Repeat,RST302,Delivery,2,9999.0,,1.17,9.0,46,Delivered,Card,iOS,4.2
ORD004904,2025-01-17,18,CU9413,Repeat,RST155,Pickup,4,140.16,,5.38,0.0,0,Delivered,Cash,iOS,3.8
ORD003425,2025-01-12,13,CU7187,New,RST178,Delivery,1,31.55,,0.6,7.0,37,Delivered,Cash,Android,3.8
ORD018998,2025-03-03,19,CU5504,Repeat,RST186,Dine-in,1,35.55,FEAST20,2.42,0.0,0,Delivered,Card,Android,5.0
ORD008222,2025-01-28,20,CU10194,Repeat,RST160,Delivery,2,62.8,FEAST20,5.51,7.0,35,Delivered,Cash,Web,4.5
ORD046740,2025-05-28,20,CU7471,Repeat,RST324,Delivery,3,110.48,FEAST20,7.13,7.0,36,Delivered,Apple Pay,Android,5.0
ORD015759,2025-02-22,18,CU7810,Repeat,RST188,Delivery,3,61.77,,2.25,7.0,30,Delivered,Cash,Web,4.4
ORD007276,2025-01-24,19,CU10691,Repeat,RST322,Pickup,3,76.5,,1.87,0.0,0,Delivered,Apple Pay,Web,4.8
ORD030382,2025-04-04,22,CU7446,Repeat,RST199,Pickup,1,37.91,FEAST20,2.47,0.0,0,Delivered,Card,iOS,4.3
ORD029364,2025-04-01,12,CU10382,Repeat,RST232,Pickup,1,25.55,RAMADAN15,0.93,0.0,0,Delivered,Cash,Android,4.7
ORD014774,2025-02-18,13,CU10862,New,RST152,Delivery,1,20.64,SUFRA10,1.05,9.0,40,Delivered,Apple Pay,iOS,4.7
ORD037996,2025-04-29,18,CU8880,New,RST227,Pickup,1,24.87,RAMADAN15,0.26,0.0,0,Delivered,Cash,Android,4.2
ORD023522,2025-03-15,20,CU6857,Repeat,RST197,Pickup,2,74.22,SUFRA10,2.25,0.0,0,Delivered,Wallet,Web,4.7
ORD046389,2025-05-27,13,CU10834,Repeat,RST309,Delivery,3,125.55,WELCOME25,10.74,7.0,34,Delivered,Apple Pay,Android,3.9
ORD031139,2025-04-07,13,CU10153,Repeat,RST275,Delivery,3,119.11,,3.47,0.0,31,Delivered,Cash,Web,4.8
ORD019465,2025-03-04,18,CU10818,Repeat,RST142,Dine-in,4,145.48,,47.37,0.0,0,Cancelled,Apple Pay,Web,
ORD013997,2025-02-16,20,CU8235,New,RST339,Delivery,2,62.56,WELCOME25,4.12,0.0,31,Delivered,Cash,Android,4.2
ORD040173,2025-05-06,20,CU10582,New,RST142,Delivery,2,39.51,SUFRA10,16.85,7.0,35,Cancelled,Apple Pay,Web,
ORD039551,2025-05-04,21,CU10162,New,RST282,Pickup,1,23.07,,0.77,0.0,0,Delivered,Cash,Web,4.8
ORD020301,2025-03-07,21,CU10480,New,RST152,Delivery,2,50.75,RAMADAN15,3.15,5.0,47,Delivered,Wallet,Web,3.9
ORD036397,2025-04-24,16,CU6425,New,RST144,Delivery,4,80.84,SUFRA10,25.98,12.0,45,Delivered,Apple Pay,Web,3.8
ORD018675,2025-03-02,21,CU9574,New,RST215,Pickup,3,109.11,,4.24,0.0,0,Cancelled,Card,iOS,
ORD041983,2025-05-12,21,CU6633,New,RST120,Delivery,3,64.43,,20.44,0.0,54,Delivered,Card,iOS,4.8
ORD008912,2025-01-30,21,CU9512,Repeat,RST323,Delivery,2,61.38,RAMADAN15,4.05,7.0,33,Delivered,Wallet,Web,4.5
ORD045372,2025-05-24,13,CU5027,Repeat,RST196,Delivery,2,146.88,FEAST20,1.94,9.0,43,Delivered,Card,Web,4.1
ORD041768,2025-05-12,20,CU7091,Repeat,RST127,Delivery,3,114.44,WELCOME25,42.02,7.0,52,Delivered,Wallet,Android,3.2
ORD032516,2025-04-12,20,CU7396,New,RST139,Dine-in,1,23.66,,8.69,0.0,0,Delivered,Card,iOS,4.4
